Country,Province,District,geometry
Sierra Leone,Eastern,Kailahun,"POLYGON ((-10.301959037780714 8.488678932190007, -10.293285369873 8.486450195312452, -10.29248142242427 8.486242294311703, -10.286860466003429 8.484799385070923, -10.285811424255382 8.485486030578622, -10.284663200378429 8.486237525940064, -10.27817916870118 8.490479469299268, -10.27675724029542 8.490658760071037, -10.275511741638194 8.490816116333074, -10.273981094360304 8.491009712219245, -10.272023200988778 8.49125576019288, -10.26939964294429 8.491586685180728, -10.2692317962646 8.491495132446468, -10.269101142883255 8.491422653198251, -10.268931388854991 8.491329193115241, -10.268865585327157 8.491292953491277, -10.268709182739267 8.491206169128484, -10.266669273376419 8.487037658691415, -10.26699542999263 8.48709201812745, -10.267129898071243 8.486886978149364, -10.267559051513624 8.48623943328881, -10.2682809829712 8.485150337219302, -10.270234107971145 8.47931957244874, -10.269348144531204 8.476996421814029, -10.267023086547804 8.470896720886238, -10.26877784729005 8.464735984802255, -10.268925666809036 8.464217185974185, -10.269419670104933 8.46248245239287, -10.269602775573741 8.46184158325219, -10.270778656005813 8.456688880920701, -10.270934104919444 8.456013679504686, -10.267176628112804 8.449090957641722, -10.267059326171829 8.448872566223153, -10.266655921936046 8.445877075195321, -10.265752792358407 8.439164161682081, -10.26742172241212 8.435206413268993, -10.268458366394052 8.432748794555843, -10.269030570983897 8.431389808654963, -10.270983695983782 8.426220893859927, -10.270335197448741 8.420420646667715, -10.265791893005382 8.41585826873803, -10.267745018005382 8.410030364990526, -10.268408775329485 8.404253005981737, -10.272578239440872 8.402419090271062, -10.2729635238647 8.402254104614267, -10.274917602538958 8.397085189819459, -10.27167606353755 8.390005111694402, -10.273435592651262 8.388213157653816, -10.274935722351083 8.3867149353028, -10.278823852538958 8.384767532348699, -10.279461860656747 8.383497238159414, -10.280112266540481 8.382202148437736, -10.280978202819778 8.381316184997681, -10.28170680999757 8.38057041168225, -10.282724380493173 8.377655029296939, -10.282590866088764 8.376898765564086, -10.282541275024423 8.37661457061791, -10.280797958374034 8.366664886474846, -10.284033775329544 8.360174179077326, -10.28793144226064 8.354342460632274, -10.284712791442768 8.349182128906259, -10.283553123474073 8.344513893127564, -10.282782554626419 8.341414451599242, -10.282792091369638 8.335660934448308, -10.285367012023936 8.330381393432567, -10.288641929626474 8.328845024108894, -10.296373367309581 8.325220108032463, -10.296419143676653 8.321975708007878, -10.295959472656204 8.321645736694514, -10.295535087585458 8.321342468261728, -10.291876792907724 8.31871891021752, -10.291878700256301 8.317577362060554, -10.291878700256301 8.317187309265316, -10.291880607604991 8.316155433654735, -10.292903900146438 8.312549591064574, -10.293170928955087 8.311610221862743, -10.291240692138683 8.303842544555671, -10.29191493988038 8.295414924621873, -10.292787551879835 8.293397903442447, -10.293866157531749 8.290906906127882, -10.303586959838878 8.28829002380372, -10.305538177490243 8.284403800964363, -10.312003135681163 8.278600692749258, -10.311388015747022 8.27146053314204, -10.308526992797804 8.265693664550847, -10.308172225952159 8.264979362488027, -10.306462287902843 8.258387565612916, -10.30623531341548 8.2575130462646, -10.304311752319288 8.250107765197875, -10.301066398620616 8.238458633422917, -10.295240402221632 8.237808227539299, -10.295160293579055 8.23762893676753, -10.293300628662061 8.233264923095712, -10.293971061706554 8.22743701934838, -10.28973197937007 8.222000122070547, -10.289432525634775 8.221615791320923, -10.29032516479493 8.217713356018187, -10.290763854980478 8.215788841247567, -10.292717933654796 8.210621833801278, -10.292729377746591 8.203974723815984, -10.292734146118175 8.200909614562997, -10.293452262878372 8.199834823608462, -10.296628952026378 8.195077896118173, -10.296628952026378 8.194622039795156, -10.296630859374952 8.193797111511238, -10.299199104309093 8.191850662231623, -10.306350708007765 8.191842079162605, -10.31472206115718 8.189237594604444, -10.316816329956007 8.186586380004949, -10.319308280944778 8.183397293090941, -10.321906089782612 8.178256034851366, -10.323211669921884 8.173021316528557, -10.32386970520015 8.16983222961438, -10.324989318847665 8.168560028076463, -10.329718589782667 8.163302421570059, -10.338786125183002 8.156182289123542, -10.346570968627882 8.149065017700316, -10.346511840820265 8.148947715759343, -10.345409393310558 8.146774291992195, -10.349057197570811 8.149592399597402, -10.349173545837356 8.149682044982917, -10.351930618286142 8.150911331176824, -10.35388469696046 8.15178108215333, -10.354999542236282 8.152277946472234, -10.363387107849073 8.157430648803718, -10.3672657012939 8.161971092224244, -10.371814727783214 8.16130638122565, -10.375621795654194 8.159196853637647, -10.377650260925304 8.158074378967294, -10.380261421203624 8.153527259826895, -10.38409709930421 8.15221023559571, -10.378355979919387 8.149040222167919, -10.382002830505382 8.144726753234984, -10.3824605941772 8.144595146179206, -10.388667106628313 8.147687911987484, -10.39127731323243 8.144460678100593, -10.391540527343704 8.143948554992742, -10.391937255859386 8.143179893493889, -10.395820617675733 8.145736694336003, -10.398699760437022 8.144452095031747, -10.398870468139657 8.145080566406257, -10.399045944213878 8.145731925964364, -10.40293407440181 8.145106315612745, -10.404449462890636 8.145179748535279, -10.415254592895518 8.145711898804002, -10.423648834228526 8.146361351013192, -10.429240226745616 8.150238037109382, -10.432720184326126 8.148595809936644, -10.433298110961925 8.148323059082038, -10.433362960815384 8.148291587829767, -10.439186096191417 8.152827262878654, -10.444394111633255 8.15282058715821, -10.446926116943311 8.151402473449828, -10.450228691101085 8.149552345275943, -10.452651977539015 8.150567054748658, -10.457996368408155 8.15280532836915, -10.464452743530227 8.150854110717896, -10.468876838684093 8.145190238952871, -10.469009399414071 8.145021438598699, -10.47153472900386 8.145859718322932, -10.474836349487257 8.1469564437868, -10.477443695068313 8.144349098205574, -10.478860855102436 8.143565177917603, -10.482755661010696 8.141408920288093, -10.483278274536142 8.14111900329602, -10.48724365234376 8.14243030548108, -10.489029884338333 8.143020629883049, -10.490576744079544 8.143532752990675, -10.492989540100108 8.144330978393619, -10.492993354797372 8.142702102661367, -10.49299430847169 8.141651153564574, -10.493002891540538 8.136561393737972, -10.49356842041011 8.136560440063485, -10.494286537170307 8.136558532714908, -10.509845733642587 8.128770828247305, -10.509958267211925 8.128596305847404, -10.514405250549213 8.121658325195547, -10.5306158065796 8.095727920532234, -10.549732208251907 8.064556121826238, -10.55922126770015 8.049080848694139, -10.573468208312999 8.036748886108635, -10.576173782348643 8.036123275756843, -10.58190345764161 8.034797668456982, -10.597249984741222 8.027688980102774, -10.598775863647472 8.026982307434317, -10.600068092346202 8.02638339996367, -10.599711418151752 8.019879341125666, -10.598787307739268 8.00308132171643, -10.598776817321788 8.002966880798347, -10.598176002502452 7.995934009552124, -10.599471092224132 7.995933055877977, -10.600741386413528 7.995932102203319, -10.59947299957265 7.987542152404964, -10.599514007568313 7.984500885010057, -10.60022544860835 7.931841850280883, -10.600984573364268 7.793924808502204, -10.600997924804698 7.79146814346337, -10.601112365722665 7.770818233490282, -10.601117134094249 7.770023822784716, -10.621223449707042 7.76285123825074, -10.63027572631837 7.764160156250007, -10.63500690460206 7.764690876007371, -10.636103630065929 7.7648138999939045, -10.63739395141597 7.764005184173592, -10.641318321228038 7.761542797088573, -10.641383171081497 7.761456012725952, -10.643264770507823 7.7589378356933665, -10.649093627929698 7.760014057159431, -10.650376319885206 7.760251045227001, -10.650987625122024 7.759430885315119, -10.652323722839308 7.757646083831795, -10.652462959289505 7.757277965545718, -10.654274940490676 7.752477169036929, -10.653931617736713 7.7517900466919585, -10.653615951538097 7.751156806945808, -10.657506942749034 7.749207973480175, -10.662195205688487 7.747523784637402, -10.664032936096145 7.746863842010448, -10.664663314819347 7.746637821197745, -10.664714813232433 7.74642276763911, -10.665248870849563 7.744194984436041, -10.665287971496593 7.744031906128222, -10.670502662658643 7.741425037384041, -10.674455642700092 7.743124008178719, -10.675005912780772 7.743360042572143, -10.678753852844247 7.738388061523389, -10.678902626037551 7.738189220428702, -10.684106826782237 7.736903190613084, -10.685399055480854 7.7349572181703445, -10.686346054077102 7.734955787658812, -10.68734073638917 7.734954833984325, -10.69053077697755 7.733646869659432, -10.690570831298839 7.733315944671752, -10.690574645996103 7.730433940887458, -10.69094276428218 7.730404853821036, -10.693840980529796 7.730401039123485, -10.694270133972177 7.730142116546639, -10.694987297058002 7.729710102081533, -10.700272560119583 7.726522922516104, -10.700803756713878 7.723561763763435, -10.700964927673292 7.722624778747793, -10.700970649719249 7.719750881195132, -10.700971603393452 7.718923091888549, -10.700971603393452 7.718828201294123, -10.700971603393452 7.718740940094059, -10.701640129089308 7.713573932647997, -10.702567100524913 7.712647914886482, -10.703585624694835 7.71162986755366, -10.703593254089366 7.707744121551748, -10.705578804016124 7.707292079925545, -10.709427833557083 7.706415176391609, -10.709431648254292 7.702531814575316, -10.713942527770948 7.701904773712337, -10.712965011596634 7.697912216186475, -10.71267604827882 7.696732044219921, -10.717056274414071 7.694768905639713, -10.718502998352061 7.694130897522264, -10.721115112304641 7.688922882080256, -10.720570564269973 7.683518886566226, -10.720465660095226 7.68247509002709, -10.725012779235792 7.682467937469604, -10.72660446166993 7.67876005172753, -10.72696399688716 7.677921772003295, -10.727248191833507 7.6781368255615305, -10.729524612426768 7.679861068725821, -10.734738349914561 7.677250862121873, -10.739259719848643 7.670137882232672, -10.743154525756847 7.6630320549013575, -10.74122428894044 7.657199859619432, -10.746070861816417 7.654758930206533, -10.747719764709483 7.653929233551146, -10.753352165222065 7.650832176208504, -10.760674476623546 7.646804809570604, -10.761507034301712 7.645355224609382, -10.763285636901866 7.64225816726708, -10.763936042785655 7.643002033233934, -10.765843391418468 7.645185947418163, -10.766229629516612 7.645628929138475, -10.767824172973528 7.64745616912854, -10.767966270446788 7.647266864776789, -10.769772529602005 7.644851207733332, -10.769383430480909 7.643937110900943, -10.768695831298782 7.6423258781434305, -10.767837524414016 7.640308856964232, -10.771074295043954 7.633195877075202, -10.77625656127925 7.625422000885131, -10.777922630310012 7.623757839202889, -10.785968780517532 7.6157188415527415, -10.785375595092784 7.611154079437264, -10.786038398742686 7.609834194183356, -10.787323951721145 7.607267856597908, -10.784726142883311 7.603386878967292, -10.785369873046884 7.601139068603636, -10.786016464233352 7.598880767822272, -10.787964820861827 7.596273899078433, -10.790571212768565 7.5885338783266505, -10.794302940368663 7.587386131286856, -10.797074317932026 7.586553096771361, -10.797179222106944 7.586579799652333, -10.800170898437454 7.587833881378238, -10.800471305847179 7.5923337936402575, -10.801671028137218 7.597733974456909, -10.809270858764602 7.596734046936214, -10.820071220397903 7.596633911133105, -10.826070785522415 7.5973339080811755, -10.832171440124522 7.599234104156502, -10.834971427917434 7.599833965301578, -10.842270851135208 7.600234031677537, -10.849571228027298 7.5999341011046875, -10.859170913696243 7.5982341766359776, -10.86387062072755 7.599333763122566, -10.869971275329544 7.602334022522037, -10.880970954894973 7.605433940887402, -10.884870529174815 7.607734203338687, -10.8867712020873 7.609834194183356, -10.88817119598384 7.6126341819762695, -10.892371177673292 7.6259341239931535, -10.894471168518075 7.629933834076106, -10.897570610046397 7.632534027099844, -10.903970718383743 7.633433818817431, -10.904271125793354 7.638733863830801, -10.903470993042003 7.643933773040835, -10.901070594787608 7.649333953857487, -10.898370742797805 7.65523386001599, -10.895271301269485 7.658433914184634, -10.89127063751216 7.66063404083264, -10.88937091827388 7.663534164429002, -10.88887119293214 7.667034149170156, -10.88937091827388 7.670733928680428, -10.893971443176167 7.68083381652827, -10.89827060699464 7.684834003448665, -10.901970863342239 7.689033985138004, -10.905871391296397 7.695134162902896, -10.90967082977296 7.698334217071768, -10.910870552062999 7.700634002685611, -10.910870552062999 7.70323419570935, -10.908970832824716 7.706833839416738, -10.906170845031692 7.70963382720948, -10.90037059783931 7.713833808898991, -10.895771026611339 7.720133781433226, -10.8945713043213 7.723333835601928, -10.894870758056594 7.727834224701163, -10.903170585632221 7.742333889007519, -10.907171249389659 7.754633903503709, -10.90907096862794 7.759133815765389, -10.914171218872081 7.75993394851708, -10.923570632934581 7.760933876037605, -10.933271408081009 7.762633800506656, -10.941970825195323 7.760734081268431, -10.949871063232433 7.760034084320361, -10.958870887756358 7.760533809661987, -10.962071418762218 7.76193380355847, -10.964370727539073 7.7657341957092925, -10.965770721435558 7.774633884430052, -10.967070579528706 7.779434204101741, -10.968470573425247 7.782733917236279, -10.97277069091798 7.7899341583251465, -10.976470947265636 7.793134212494188, -10.980570793151866 7.795534133911141, -10.987971305847179 7.800633907318293, -10.994271278381301 7.804034233093554, -10.995771408081065 7.812233924865674, -10.998571395874034 7.818833827972419, -11.003070831298839 7.824934005737256, -11.006171226501362 7.829934120178514, -11.010570526123 7.8361339569093005, -11.013670921325637 7.842534065246817, -11.01697063446046 7.851233959198176, -11.020771026611282 7.858734130859325, -11.024170875549327 7.8645339012146644, -11.02797126770015 7.871634006500251, -11.032871246337844 7.86883401870734, -11.041070938110362 7.865834236145084, -11.046470642089854 7.865834236145084, -11.052571296691905 7.867934226989753, -11.048371315002338 7.874633789062507, -11.043170928955032 7.88163423538203, -11.041570663452159 7.88483381271363, -11.035970687866165 7.903934001922558, -11.034570693969737 7.909634113311888, -11.034271240234386 7.9142341613771885, -11.03507137298585 7.919933795929077, -11.034971237182628 7.923433780670174, -11.034271240234386 7.926834106445263, -11.031670570373489 7.932233810424869, -11.029670715332042 7.93543386459374, -11.022070884704544 7.945134162902839, -11.01737117767335 7.954733848572013, -11.013071060180618 7.960134029388663, -11.004871368408214 7.968533992767569, -11.000571250915538 7.97353410720826, -10.995771408081065 7.982234001159675, -10.993870735168468 7.989233970642098, -10.993070602416946 8.001633644103954, -10.992171287536632 8.005634307861392, -10.986471176147415 8.016234397888477, -10.980271339416458 8.02463436126721, -10.976671218872024 8.02793407440192, -10.974170684814464 8.030834197998168, -10.96997070312501 8.038034439087035, -10.966470718383686 8.04553413391114, -10.964771270751907 8.051334381103523, -10.963871002197276 8.06493377685542, -10.962571144104015 8.069334030151376, -10.959771156310932 8.072334289551074, -10.950171470642044 8.078133583068855, -10.947370529174759 8.081434249878221, -10.941471099853526 8.091633796692129, -10.938071250915481 8.095233917236563, -10.93507099151601 8.09753417968745, -10.928971290588276 8.100133895874317, -10.926771163940384 8.101734161377188, -10.92267131805421 8.107733726501529, -10.919871330261241 8.112833976745897, -10.915070533752452 8.120134353637873, -10.91237068176265 8.12653446197522, -10.910470962524368 8.132834434509455, -10.908070564269973 8.142033576965398, -10.906170845031692 8.14543437957776, -10.90277099609376 8.148834228515748, -10.896170616149913 8.152133941650511, -10.893470764160053 8.15433406829846, -10.890971183776866 8.159534454345938, -10.890371322631733 8.163634300231998, -10.890371322631733 8.177133560180616, -10.889870643615618 8.18143367767329, -10.888371467590343 8.185133934021003, -10.882571220397846 8.19143390655524, -10.880270957946731 8.196534156799437, -10.876570701599132 8.216134071350163, -10.876470565795909 8.219533920288379, -10.876971244812022 8.225234031677312, -10.873571395873977 8.23133373260499, -10.871170997619583 8.236534118652466, -10.868070602417003 8.241833686828736, -10.866670608520518 8.245134353637761, -10.865171432495071 8.25003433227534, -10.864770889282237 8.253033638000554, -10.864670753478958 8.257433891296508, -10.864770889282237 8.26033401489253, -10.865571022033702 8.263733863830746, -10.868070602417003 8.26713371276879, -10.873170852661087 8.26993370056153, -10.877270698547317 8.270833969116502, -10.884571075439407 8.27103424072272, -10.891871452331554 8.270334243774478, -10.896071434021005 8.268834114074942, -10.900871276855423 8.26523399353051, -10.907370567321674 8.258733749389657, -10.912570953369151 8.251633644104126, -10.914971351623544 8.2460336685183, -10.918770790100108 8.234434127807567, -10.921771049499409 8.230633735656916, -10.92727088928218 8.234333992004458, -10.931970596313487 8.239534378051935, -10.93567085266103 8.242733955383365, -10.946770668029739 8.249033927917601, -10.949471473693745 8.251633644104126, -10.952671051025344 8.257734298706062, -10.953970909118606 8.262233734130811, -10.954670906066905 8.265933990478525, -10.95547103881837 8.273734092712525, -10.956570625305186 8.277434349060067, -10.958670616149856 8.2810344696045, -10.963770866394054 8.287633895874144, -10.966670989990245 8.292734146118171, -10.96807098388673 8.296033859253052, -10.96897125244136 8.300333976745897, -10.968570709228526 8.30483436584479, -10.96687126159669 8.31263446807862, -10.965870857238723 8.31613445281989, -10.963971138000385 8.320433616638304, -10.961771011352493 8.3237342834475, -10.954371452331497 8.331833839416513, -10.951770782470714 8.334934234619148, -10.946870803833018 8.343334197998225, -10.945570945739757 8.346834182739379, -10.94407081604005 8.355834007263192, -10.941970825195323 8.361233711242798, -10.939770698547374 8.364233970642099, -10.930871009826614 8.370734214782951, -10.926771163940384 8.374434471130664, -10.92067146301265 8.380434036255005, -10.909470558166515 8.377734184265202, -10.901970863342239 8.375333786010806, -10.89767074584962 8.374733924865902, -10.891871452331554 8.374434471130664, -10.88617134094228 8.37483406066901, -10.881871223449718 8.376534461975163, -10.879871368408214 8.378634452819831, -10.878570556640579 8.381633758544874, -10.877671241760265 8.385233879089308, -10.87677097320552 8.393033981323478, -10.875471115112259 8.397633552551392, -10.870671272277786 8.409733772278011, -10.868970870971634 8.413034439087205, -10.866170883178722 8.416334152221744, -10.8628711700439 8.41893386840844, -10.856571197509776 8.42183399200446, -10.853171348571731 8.422233581542976, -10.849671363830577 8.421434402465943, -10.844470977783214 8.41873359680188, -10.841171264648391 8.416234016418466, -10.838271141052257 8.41313362121583, -10.832470893859874 8.405134201049925, -10.828371047973587 8.402334213256845, -10.824271202087356 8.401133537292488, -10.821371078491222 8.400834083557081, -10.810670852661142 8.400633811950861, -10.806270599365188 8.400334358215455, -10.803371429443368 8.399833679199341, -10.79727077484132 8.398134231567505, -10.792970657348587 8.397633552551392, -10.78147125244136 8.397133827209537, -10.777171134948684 8.395533561706495, -10.775171279907237 8.393433570861994, -10.773370742797862 8.389333724975593, -10.772770881652843 8.386533737182852, -10.771771430969192 8.37783432006831, -10.77037143707265 8.370933532714853, -10.757770538330089 8.380534172058113, -10.752571105957042 8.38713359832776, -10.748471260070811 8.391034126281745, -10.727170944213821 8.402633666992251, -10.723871231079112 8.405234336853036, -10.714570999145462 8.414234161377076, -10.710170745849506 8.417834281921508, -10.697470664978036 8.425033569335888, -10.690670967102061 8.430033683777149, -10.684870719909622 8.433533668518303, -10.673471450805618 8.434634208679151, -10.668870925903331 8.435533523559863, -10.658671379089366 8.43973445892352, -10.651870727539016 8.444665908813542, -10.652677536010696 8.441517829895313, -10.652789115905772 8.441085815429865, -10.653267860412608 8.439226150512875, -10.657131195068313 8.424213409424006, -10.653470993041946 8.416160583496328, -10.652139663696186 8.400312423706119, -10.65285968780513 8.38974952697766, -10.652959823608409 8.388989448547598, -10.652981758117685 8.388822555542227, -10.653100967407237 8.387915611267326, -10.65645217895503 8.385255813598812, -10.65655899047847 8.38517189025891, -10.662446022033702 8.382949829101571, -10.66438102722169 8.38222026824969, -10.667645454406692 8.377490997314462, -10.669279098510696 8.375106811523446, -10.671778678893997 8.373393058776978, -10.675279617309524 8.370990753174008, -10.680083274841262 8.368951797485474, -10.682017326354876 8.368129730224787, -10.691909790039073 8.363927841186646, -10.692666053771983 8.36313724517823, -10.692782402038528 8.363015174865843, -10.69350814819337 8.362255096435554, -10.694928169250442 8.360769271850595, -10.69606971740718 8.35957527160651, -10.69753646850587 8.354783058166568, -10.697635650634776 8.354457855224844, -10.698328971862804 8.352187156677426, -10.699071884155284 8.34975814819365, -10.699787139892589 8.347417831420907, -10.701910972595169 8.332957267761353, -10.704998016357376 8.326904296875236, -10.706070899963333 8.324799537658699, -10.709786415100051 8.317513465881525, -10.71629047393794 8.304757118225105, -10.712320327758686 8.283129692077702, -10.712250709533702 8.282751083374032, -10.712199211120616 8.282470703125066, -10.714462280273333 8.2804441452027, -10.714578628539993 8.280339241027953, -10.717048645019542 8.278122901916568, -10.717721939086868 8.27556800842286, -10.718920707702534 8.271010398864812, -10.714468002319347 8.270575523376474, -10.71407985687257 8.270538330078077, -10.71105957031251 8.271149635314949, -10.709650993347122 8.27143573760987, -10.705869674682628 8.272203445434807, -10.700698852539015 8.273251533508367, -10.70067405700679 8.27423286437989, -10.70017910003663 8.29345703125018, -10.697620391845714 8.303322792053345, -10.694907188415536 8.305311203002995, -10.691378593444833 8.307894706726309, -10.691246986389169 8.308452606201179, -10.68787860870351 8.322580337524478, -10.674748420715343 8.339905738830632, -10.673990249633798 8.340906143188542, -10.662819862365733 8.340904235839965, -10.656680107116708 8.340904235839965, -10.641397476196298 8.336756706238084, -10.63327980041505 8.334553718566847, -10.597101211547805 8.332259178161742, -10.596902847289993 8.332142829895027, -10.596493721008255 8.331904411315927, -10.595812797546397 8.331501960754347, -10.586459159850971 8.325986862182567, -10.58623027801509 8.32517337799073, -10.585979461669876 8.324281692505119, -10.583846092224073 8.316752433776978, -10.582341194152843 8.311438560485906, -10.581224441528331 8.310042381286628, -10.579581260681106 8.307986259460401, -10.570897102355968 8.307456016540591, -10.567600250244038 8.307254791259718, -10.567339897155772 8.307172775268564, -10.560918807983407 8.305163383484064, -10.560396194457903 8.305340766907031, -10.560016632080089 8.305470466614006, -10.553540229797374 8.307664871216057, -10.536698341369583 8.319792747497567, -10.534255981445323 8.32155227661128, -10.521180152892963 8.330966949462898, -10.519872665405282 8.331693649292115, -10.512168884277298 8.335983276367195, -10.51144027709962 8.33663463592547, -10.510396003723098 8.337570190429922, -10.500454902648878 8.346458435058546, -10.490429878234872 8.355422019958674, -10.484965324401808 8.366008758544874, -10.484160423278817 8.36756801605254, -10.480060577392589 8.370512008667227, -10.471441268920907 8.376702308655021, -10.471324920654308 8.376902580261238, -10.464710235595714 8.388389587402466, -10.464116096496536 8.38872623443627, -10.46342945098878 8.389114379882878, -10.461541175842237 8.390190124511728, -10.461259841918956 8.390350341797054, -10.45269012451173 8.395229339599616, -10.449405670165968 8.399130821228036, -10.44575023651124 8.40347099304217, -10.431339263916025 8.42982196807885, -10.425559043884231 8.436000823974561, -10.418679237365732 8.439770698547429, -10.417240142822275 8.440559387207268, -10.409465789794876 8.449037551879947, -10.40842914581294 8.450167655945059, -10.407346725463878 8.45255374908465, -10.407146453857433 8.452996253967521, -10.40708160400386 8.453138351440495, -10.401597023010263 8.465202331543033, -10.401451110839798 8.465524673461866, -10.398065567016555 8.470186233520742, -10.393799781799325 8.476058959961174, -10.393362998962413 8.477274894714592, -10.389598846435556 8.48775291442872, -10.387325286865188 8.490968704223867, -10.385971069335946 8.492883682251211, -10.382040023803665 8.491157531738347, -10.378355979919387 8.489540100097836, -10.372698783874522 8.487055778503711, -10.363990783691303 8.488141059875497, -10.353400230407726 8.491639137268074, -10.34939575195302 8.494363784790046, -10.346890449523935 8.496069908142156, -10.344344139099132 8.497142791748113, -10.335570335388192 8.500842094421396, -10.33513164520259 8.501057624816847, -10.33141040802003 8.502890586853036, -10.330860137939407 8.502667427063225, -10.330449104309091 8.502498626709048, -10.321728706359817 8.49894428253186, -10.315382957458507 8.49564933776879, -10.314462661743175 8.4951715469361, -10.311884880065872 8.49383258819581, -10.301959037780714 8.488678932190007))"
